id,archive_file,raw_category,app_category,filename,media_type,is_reel,is_story,width,height,resolution,duration_seconds,file_size_bytes,file_size_kb,title,caption,hashtags,audience_age_group,is_safe,moderation_status,safety_score,adult_score,app_destination_tab,safety_reason
118,Member3Gardening.zip,Member3Gardening,Science,20-Fun-DIY-Garden-Ideas-For-Kids-Of-All-Ages-Web-380154-269842_9a9ee25b-e6df-49bc-a09b-d0589cfa8554-858135_800x800.jpg,IMAGE,False,False,720,480,720x480,,74582,72.8,20 Fun DIY Garden Ideas for Kids,"Make painted plant markers out of smooth river rocks, build a mason jar terrarium, or weave a bamboo bean teepee for afternoon reading!",#DIYGarden #OutdoorKids #GardenProjects #TerrariumCraft #BackyardFun,ALL,True,ALLOWED,0.99,0.01,Community Feed (Nature & Science),"Verified kid-safe gardening, biology & science content"
119,Member3Gardening.zip,Member3Gardening,Science,nbtzNri7PxqGyJKCFpNAk9.jpg,IMAGE,False,False,4470,3576,4470x3576,,2795434,2729.9,Pollinator Friendly Garden Beds,"Bees and butterflies love lavender, coneflowers, and sunflowers! Planting native wildflowers supports our vital pollinator populations.",#SaveTheBees #PollinatorGarden #NativeFlowers #EcoChampions #Biodiversity,ALL,True,ALLOWED,0.99,0.01,Community Feed (Nature & Science),"Verified kid-safe gardening, biology & science content"
120,Member3Gardening.zip,Member3Gardening,Science,fun-animal-facts-for-kids.jpg,IMAGE,False,False,1024,724,1024x724,,82651,80.7,Garden Friends: Earthworms at Work,"Earthworms are the soil's secret helpers! By tunneling underground, they aerate the dirt and turn fallen leaves into rich vermicompost fertilizer.",#Earthworms #SoilHealth #Vermicompost #UndergroundEcology #NatureHelpers,ALL,True,ALLOWED,0.99,0.01,Community Feed (Nature & Science),"Verified kid-safe gardening, biology & science content"
121,Member3Gardening.zip,Member3Gardening,Science,1200-x-680px17.png,IMAGE,False,False,1200,680,1200x680,,376361,367.5,Parts of a Flowering Plant Diagram,"Roots anchor the plant and drink water, stems transport nutrients, leaves create food with photosynthesis, and flowers produce seeds!",#PlantAnatomy #Photosynthesis #BotanyBasics #SchoolScience #LittleNetEdu,ALL,True,ALLOWED,0.99,0.01,Community Feed (Nature & Science),"Verified kid-safe gardening, biology & science content"
122,Member3Gardening.zip,Member3Gardening,Science,VID_20260905_021150_616.mp4,VIDEO,True,False,1080,1920,1080x1920,33.5,8389602,8193.0,Seed Sprouting 7-Day Time-Lapse,"Watch tiny pea seeds burst through their seed coats, push roots down into the moist earth, and reach toward sunlight in seven miraculous days!",#TimeLapseSprout #SeedGermination #PlantMiracle #BotanyTimeLapse #ScienceReels,ALL,True,ALLOWED,0.99,0.01,Reels Feed,"Verified kid-safe gardening, biology & science content"
123,Member3Gardening.zip,Member3Gardening,Science,VID_20260905_021116_341.mp4,VIDEO,True,False,1080,1920,1080x1920,15.5,7960924,7774.3,Harvesting Sweet Cherry Tomatoes,"Gently twisting ripe ruby-red cherry tomatoes off the vine! Nothing beats the sweet, sun-warmed flavor of vegetables you grew yourself.",#TomatoHarvest #HomegrownVeggies #FarmToTable #SweetHarvest #GardenToPlate,ALL,True,ALLOWED,0.99,0.01,Reels Feed,"Verified kid-safe gardening, biology & science content"
124,Member3Gardening.zip,Member3Gardening,Science,VID_20260905_021108_142.mp4,VIDEO,True,False,1080,1920,1080x1920,17.4,9390730,9170.6,Mixing Healthy Organic Potting Soil,"Combining coco coir, perlite, and dark compost to create airy, moisture-retaining potting mix for seedling trays. Great soil = happy plants!",#PottingSoil #SoilPrep #OrganicGarden #PlantRepotting #HealthyRoots,ALL,True,ALLOWED,0.99,0.01,Reels Feed,"Verified kid-safe gardening, biology & science content"
125,Member3Gardening.zip,Member3Gardening,Science,VID_20260905_021131_308.mp4,VIDEO,True,False,1080,1920,1080x1920,13.1,5098879,4979.4,Propagating Mint Cuttings in Water,"Snip a stem of fresh mint, strip bottom leaves, and place in a glass of water on a sunny sill. In 10 days, strong white roots will form!",#PlantPropagation #MintCutting #WaterRoots #RegrowKitchenScraps #PlantHacks,ALL,True,ALLOWED,0.99,0.01,Reels Feed,"Verified kid-safe gardening, biology & science content"
126,Member3Gardening.zip,Member3Gardening,Science,VID_20260905_054034_480.mp4,VIDEO,True,False,1080,1920,1080x1920,13.1,5214936,5092.7,Building a Mini Backyard Fairy Garden,"Arranging miniature succulents, pebble pathways, tiny wooden fences, and moss in a shallow terracotta saucer. Pure whimsical garden magic!",#FairyGarden #MiniatureGarden #SucculentLove #TerracottaCraft #KidGardeners,ALL,True,ALLOWED,0.99,0.01,Reels Feed,"Verified kid-safe gardening, biology & science content"
127,Member3Gardening.zip,Member3Gardening,Science,VID_20260905_054217_273.mp4,VIDEO,True,False,1080,1920,1080x1920,47.5,19249599,18798.4,Ladybugs Protecting Garden Leaves,"Ladybugs are organic garden protectors! A single friendly ladybug can eat up to 50 aphids a day, keeping rose bushes healthy naturally.",#Ladybug #BeneficialInsects #OrganicPestControl #GardenEcosystem #BioControl,ALL,True,ALLOWED,0.99,0.01,Reels Feed,"Verified kid-safe gardening, biology & science content"
128,Member3Gardening.zip,Member3Gardening,Science,VID_20260905_054538_964.mp4,VIDEO,True,False,1080,1920,1080x1920,14.2,3103493,3030.8,Transplanting Fragile Sproutlings,Carefully teasing delicate root balls apart and bedding young seedlings into outdoor raised planters before morning sunshine arrives.,#Transplanting #SeedlingsToSoil #RaisedGardenBeds #SpringPlanting #GardenVibes,ALL,True,ALLOWED,0.99,0.01,Reels Feed,"Verified kid-safe gardening, biology & science content"
129,Member3Gardening.zip,Member3Gardening,Science,VID_20260905_061438_103.mp4,VIDEO,True,False,1080,1920,1080x1920,20.4,10694140,10443.5,Tending to the Rooftop Herb Garden,Pinching basil tops encourages bushes to branch out twice as full! Smells like summer pesto all across the rooftop terrace.,#BasilPruning #UrbanGarden #RooftopGreens #HerbsOfInstagram #GardenTherapy,ALL,True,ALLOWED,0.99,0.01,Reels Feed,"Verified kid-safe gardening, biology & science content"
130,Member3Gardening.zip,Member3Gardening,Science,VID-20260906-WA0064.mp4,VIDEO,True,False,720,1280,720x1280,30.2,3115828,3042.8,Sunflower Morning Sun Dance,"Young sunflowers exhibit heliotropism: they face east at dawn, follow the sun across the sky all afternoon, and reset east overnight!",#Sunflowers #Heliotropism #SunDance #SummerFlowers #NatureIsAmazing,ALL,True,ALLOWED,0.99,0.01,Reels Feed,"Verified kid-safe gardening, biology & science content"
131,Member3Gardening.zip,Member3Gardening,Science,VID-20260906-WA0065.mp4,VIDEO,True,False,478,850,478x850,73.8,14366417,14029.7,Compost Bin Turning & Aeration,Layering green kitchen vegetable scraps with brown dry autumn leaves! Turning the compost heap adds oxygen so beneficial microbes break it down fast.,#CompostingKids #ZeroWaste #NutrientCycle #EcoFarming #GreenPlanet,ALL,True,ALLOWED,0.99,0.01,Reels Feed,"Verified kid-safe gardening, biology & science content"
132,Member3Gardening.zip,Member3Gardening,Science,VID_20260905_061428_999.mp4,VIDEO,True,False,1080,1920,1080x1920,27.0,12292190,12004.1,Harvesting Crunchy Sweet Carrots,Wiggle the green fronds and pull! Pulling sweet orange carrots out of loose raised bed soil is the best treasure hunt in the world.,#CarrotPull #GardenTreasure #EatClean #HomegrownCarrots #HarvestDay,ALL,True,ALLOWED,0.99,0.01,Reels Feed,"Verified kid-safe gardening, biology & science content"
133,family.zip,family,Other,03f3ed62883d5c1a746e2fca732755a7.jpg,IMAGE,False,False,236,157,236x157,,7437,7.3,Cozy Family Reading Time,Nothing brings us closer than curling up on the sofa with a stack of picture books! Reading together builds imagination and lifelong bonds.,#FamilyReading #StoryTime #CozyMoments #FamilyFirst #LittleNetFamily,ALL,True,ALLOWED,0.99,0.01,Community Feed (Family & Community),Verified kid-safe wholesome family & community content
134,family.zip,family,Other,0a4ac2178f33ee118e3408dcf2b48c84.jpg,IMAGE,False,False,235,353,235x353,,20153,19.7,Sibling Smiles & Secret Handshakes,"Brothers and sisters are your first best friends! Sharing secrets, toys, and giggles makes every day an adventure.",#SiblingLove #BestFriends #FamilyJoy #HappyKids #LittleNetCommunity,ALL,True,ALLOWED,0.99,0.01,Community Feed (Family & Community),Verified kid-safe wholesome family & community content
135,family.zip,family,Other,10.png,IMAGE,False,False,768,1376,768x1376,,81385,79.5,Home Is Where the Heart Is,"'Family is not an important thing. It's everything.' Cherish every small shared laugh, bedtime hug, and dinner story.",#FamilyQuote #Heartwarming #HomeSweetHome #LoveAndKindness #LittleNetKids,ALL,True,ALLOWED,0.99,0.01,Community Feed (Family & Community),Verified kid-safe wholesome family & community content
136,family.zip,family,Other,360_F_206207711_ccO4cVSf4u6MgO5NclgpDRX2gN6qFvRi.jpg,IMAGE,False,False,540,360,540x360,,43507,42.5,Sunny Park Picnic Afternoon,"Unpacking picnic baskets under the shade of big oak trees! Fresh sandwiches, sliced watermelon, and warm sunshine with the ones we love.",#ParkPicnic #OutdoorFamily #SummerVibes #SunnyDays #FamilyBonding,ALL,True,ALLOWED,0.99,0.01,Community Feed (Family & Community),Verified kid-safe wholesome family & community content
137,family.zip,family,Other,360_F_257526561_KBUPPYmKZvaivmHXnCB7OXS0lZczTfTd.jpg,IMAGE,False,False,557,360,557x360,,41469,40.5,Three Generations of Love,"Grandparents, parents, and kids together! Wisdom and youth united in warm smiles across generations.",#GrandparentsLove #Generations #FamilyRoots #ElderWisdom #FamilyTree,ALL,True,ALLOWED,0.99,0.01,Community Feed (Family & Community),Verified kid-safe wholesome family & community content
138,family.zip,family,Other,3a4f64e9881d4155cac1478afac143c9.jpg,IMAGE,False,False,236,419,236x419,,30686,30.0,Autumn Leaf Walk with Mom & Dad,Crunching through golden autumn leaves on a brisk morning walk. Holding hands and collecting the prettiest oak leaves!,#AutumnWalk #GoldenHour #CrispAir #FamilyWalk #NatureKids,ALL,True,ALLOWED,0.99,0.01,Community Feed (Family & Community),Verified kid-safe wholesome family & community content
139,family.zip,family,Other,african-american-family-wearing-party-hats-and-celebrating-a-birthday-at-home-with-cake.jpg,IMAGE,False,False,612,417,612x417,,53151,51.9,Birthday Party Hat Celebration,"Party hats on, singing happy birthday at the top of our lungs! Blowing out candles surrounded by family love is the best wish ever.",#BirthdayCelebration #PartyHats #MakeAWish #FamilyParty #HappyBirthday,ALL,True,ALLOWED,0.99,0.01,Community Feed (Family & Community),Verified kid-safe wholesome family & community content
140,family.zip,family,Other,asian-young-happy-family-enjoy-vacation-beach-evening-dad-mom-kid-relax-running-together-near-sea-while-silhouette-sunset-lifestyle-travel-holiday-vacation-summer-concept_7861-2447.jpg,IMAGE,False,False,740,493,740x493,,62196,60.7,Sunset Beach Walk by the Ocean,Running hand-in-hand along the wet sand as the ocean sunset paints the sky in shades of orange and violet. Beach vacations create forever memories!,#SunsetBeach #OceanVacation #FamilyTravel #CoastalVibes #BeachFun,ALL,True,ALLOWED,0.99,0.01,Community Feed (Family & Community),Verified kid-safe wholesome family & community content
141,family.zip,family,Other,back-view-of-happy-multigenerational-people-having-fun-in-a-public-park-during-sunset-time.jpg,IMAGE,False,False,612,408,612x408,,47466,46.4,Golden Sunset Stroll in the Park,Walking side-by-side during golden hour. Taking slow evening strolls helps everyone disconnect from screens and connect with each other.,#GoldenHourWalk #Unplugged #EveningWalk #FamilyTime #PeacefulMoments,ALL,True,ALLOWED,0.99,0.01,Community Feed (Family & Community),Verified kid-safe wholesome family & community content
142,family.zip,family,Other,Diwali-cover-imageimage-credit-indoindians.com_.webp,IMAGE,False,False,1440,956,1440x956,,165220,161.3,Diwali Festival of Lights Celebration,"Lighting clay diyas, sharing sweet mithai, and wearing festive traditional clothes! Wishing every family bright joy, light, and prosperity.",#DiwaliCelebration #FestivalOfLights #Diyas #IndianFestivals #CulturalJoy,ALL,True,ALLOWED,0.99,0.01,Community Feed (Family & Community),Verified kid-safe wholesome family & community content
143,family.zip,family,Other,DSC_1502EDITED-scaled.jpg,IMAGE,False,False,1743,2560,1743x2560,,1204111,1175.9,Joyful Family Portrait,"A snapshot of pure happiness! A loving home is built on mutual respect, encouragement, and countless warm hugs.",#FamilyPortrait #LoveInEverySmile #PureHappiness #CherishedMoments #LittleNet,ALL,True,ALLOWED,0.99,0.01,Community Feed (Family & Community),Verified kid-safe wholesome family & community content
144,family.zip,family,Other,e7d1b91bdb5b29d29f422f76dd00abdc.webp,IMAGE,False,False,864,1152,864x1152,,147890,144.4,Sibling Giggles & Playtime,When big sister tells the funniest joke and little brother can't stop laughing! These everyday giggle fits are life's sweetest soundtrack.,#SiblingBond #PureLaughter #KidsLaughing #FamilyMemories #SweetChildhood,ALL,True,ALLOWED,0.99,0.01,Community Feed (Family & Community),Verified kid-safe wholesome family & community content
145,family.zip,family,Other,family-birthday-celebration-stockcake.jpg,IMAGE,False,False,512,512,512x512,,70462,68.8,Grandma's Birthday Cake Surprise,Surprising grandma with her favorite homemade strawberry cake! Celebrating our family elders shows how much we treasure their love.,#GrandmaLove #BirthdayCake #SweetSurprise #ElderCare #FamilyCelebration,ALL,True,ALLOWED,0.99,0.01,Community Feed (Family & Community),Verified kid-safe wholesome family & community content
146,family.zip,family,Other,family-celebration-outside-backyard-big-garden-birthday-party-small-girl-cake-family-celebration-garden-118686027.jpg,IMAGE,False,False,800,534,800x534,,86362,84.3,Backyard Garden Birthday Bash,"Balloons in the trees, fairy lights on the fence, and laughter in the fresh air! A magical garden birthday party with friends and cousins.",#GardenParty #BackyardBirthday #OutdoorParty #SummerCelebration #PartyVibes,ALL,True,ALLOWED,0.99,0.01,Community Feed (Family & Community),Verified kid-safe wholesome family & community content
147,family.zip,family,Other,family-playing-with-baby.jpg,IMAGE,False,False,612,406,612x406,,44086,43.1,Tickles & Giggles with Baby,Playing peek-a-boo with the newest little addition to the family! Watching babies discover the world fills the whole house with wonder.,#BabySmiles #PeekABoo #NewbornJoy #FamilyLove #LittleNetBabies,ALL,True,ALLOWED,0.99,0.01,Community Feed (Family & Community),Verified kid-safe wholesome family & community content
148,family.zip,family,Other,image10.jpg,IMAGE,False,False,1200,600,1200x600,,109835,107.3,Warm Sunday Dinner Together,Passing the warm dishes around the dinner table. Family dinners are the heart of connection—sharing the best parts of everyone's day.,#SundayDinner #TableConversations #ComfortFood #EatTogether #FamilyTraditions,ALL,True,ALLOWED,0.99,0.01,Community Feed (Family & Community),Verified kid-safe wholesome family & community content
149,family.zip,family,Other,joyful-illustration-of-a-family-hugging-each-other-67575.jpg,IMAGE,False,False,550,550,550x550,,51304,50.1,The Warmest Group Hug,"An adorable illustration of the power of a family hug! A simple 20-second hug releases oxytocin, reducing stress and boosting happiness.",#GroupHug #ArtIllustration #WarmHugs #EmotionalWellness #PositiveVibes,ALL,True,ALLOWED,0.99,0.01,Community Feed (Family & Community),Verified kid-safe wholesome family & community content
150,family.zip,family,Other,mother-and-daughter-having-fun-online.jpg,IMAGE,False,False,612,446,612x446,,41729,40.8,Mom & Daughter Learning Together,Exploring creative coding tutorials and safe educational games together on the tablet! Screen time is better when shared with parents.,#DigitalParenting #SafeScreenTime #LearnTogether #SmartKids #LittleNetSafety,ALL,True,ALLOWED,0.99,0.01,Community Feed (Family & Community),Verified kid-safe wholesome family & community content
151,family.zip,family,Other,pngtree-family-fun-in-the-park-with-colorful-kites-image_22061061.webp,IMAGE,False,False,466,260,466x260,,26384,25.8,Flying Kites in the Meadow Breeze,Watching colorful diamond kites dance across the clear blue sky! Running into the wind and feeling the tug on the kite string is pure thrill.,#KiteFlying #SpringBreeze #SkyDancers #OutdoorPlay #ActiveKids,ALL,True,ALLOWED,0.99,0.01,Community Feed (Family & Community),Verified kid-safe wholesome family & community content
152,family.zip,family,Other,VID_20260906_072126_360.mp4,VIDEO,True,False,1080,1920,1080x1920,16.1,1400124,1367.3,Father Teaching Daughter to Ride a Bicycle #1,"Pedal, balance, and look ahead! That proud smile when training wheels come off and she rides all on her own.",#BicycleLessons #ProudDad #Milestones #GrowingUpFast #ActiveKids,ALL,True,ALLOWED,0.99,0.01,Reels Feed,Verified kid-safe wholesome family & community content
153,family.zip,family,Other,VID_20260906_072302_584.mp4,VIDEO,True,False,1080,1920,1080x1920,15.5,2803601,2737.9,Weekend Living Room Blanket Fort #2,"Chairs, clothespins, and soft blankets turn the living room into a royal castle! Flashlights and storybooks inside.",#BlanketFort #SecretHideout #ImaginativePlay #WeekendFun #CozyKids,ALL,True,ALLOWED,0.99,0.01,Reels Feed,Verified kid-safe wholesome family & community content
154,family.zip,family,Other,VID_20260906_072344_180.mp4,VIDEO,True,False,1080,1920,1080x1920,16.2,2085130,2036.3,Family Board Game Night Showdown #3,"Rolling the dice, laughing at silly penalties, and cheering winners! Board games teach friendly competition and strategy.",#GameNight #BoardGames #FamilyChallenge #ScreenFreeFun #FriendlyRivalry,ALL,True,ALLOWED,0.99,0.01,Reels Feed,Verified kid-safe wholesome family & community content
155,family.zip,family,Other,VID_20260906_073315_470.mp4,VIDEO,True,False,1080,1920,1080x1920,9.6,1620801,1582.8,Making Homemade Pizza Together #4,"Kneading dough, tossing flour, and decorating with silly pepperoni smiley faces! The kitchen is our favorite workshop.",#PizzaNight #LittleChefs #CookingWithKids #FlourEverywhere #TastyMemories,ALL,True,ALLOWED,0.99,0.01,Reels Feed,Verified kid-safe wholesome family & community content
156,family.zip,family,Other,VID_20260906_073517_259.mp4,VIDEO,True,False,1080,1920,1080x1920,14.6,1528446,1492.6,Morning Backyard Yoga & Stretch #5,"Morning sun salutations on the lawn with mom and dad! Deep breaths, bird songs, and energizing stretches for the day.",#FamilyYoga #MorningStretch #MindfulLiving #HealthyHabits #WellnessKids,ALL,True,ALLOWED,0.99,0.01,Reels Feed,Verified kid-safe wholesome family & community content
157,family.zip,family,Other,VID_20260906_073552_216.mp4,VIDEO,False,False,1280,1252,1280x1252,14.1,1124301,1098.0,Baby Brother's Joyful First Steps #6,"Holding onto the sofa, balancing on chubby little legs, and taking three brave steps into mom's waiting arms!",#FirstSteps #BabyMilestone #ProudMom #BabyJourney #PureJoy,ALL,True,ALLOWED,0.99,0.01,Community Feed (Family & Community),Verified kid-safe wholesome family & community content
158,family.zip,family,Other,VID_20260906_073610_159.mp4,VIDEO,True,False,1080,1920,1080x1920,17.1,3972365,3879.3,Camping Under the Backyard Stars #7,"Setting up the tent, roasting marshmallows on the patio fire pit, and looking through binoculars at the glowing moon!",#BackyardCamping #StarGazing #CampfireStories #OutdoorAdventure #NightSky,ALL,True,ALLOWED,0.99,0.01,Reels Feed,Verified kid-safe wholesome family & community content
159,family.zip,family,Other,VID_20260906_073810_723.mp4,VIDEO,True,False,1080,1920,1080x1920,11.8,5811633,5675.4,Dancing in the Living Room #8,Turning up the upbeat tunes and having a silly freestyle family dance party! Shake off the school week with pure fun.,#FamilyDanceParty #SillyDances #MoveAndGroove #HappyVibes #MusicLovers,ALL,True,ALLOWED,0.99,0.01,Reels Feed,Verified kid-safe wholesome family & community content
160,family.zip,family,Other,VID_20260906_073817_749.mp4,VIDEO,True,False,1080,1920,1080x1920,25.0,8001179,7813.7,Sandcastle Architecture on the Shore #9,"Digging moats, piling wet sand towers, and decorating with seashells. Teamwork makes the biggest ocean kingdom!",#Sandcastles #BeachDay #OceanArchitects #CoastalKids #FamilyBeachTrip,ALL,True,ALLOWED,0.99,0.01,Reels Feed,Verified kid-safe wholesome family & community content
161,family.zip,family,Other,VID_20260906_073903_937.mp4,VIDEO,True,False,1080,1920,1080x1920,10.1,2164191,2113.5,Washing the Family Car with Bubbles #10,"Sponges, soapy buckets, and a rogue water hose spray! Turning car wash chores into a hilarious splash party.",#CarWashFun #SoapBubbles #SplashWar #ChoreTimeJoy #SummerFun,ALL,True,ALLOWED,0.99,0.01,Reels Feed,Verified kid-safe wholesome family & community content
162,family.zip,family,Other,VID_20260906_074104_851.mp4,VIDEO,True,False,1080,1920,1080x1920,35.3,11439410,11171.3,Grandpa's Enchanting Bedtime Story #11,Adjusting his spectacles and reading with funny character voices! Bedtime tales from grandpa take us to magical realms.,#GrandpaStories #BedtimeTales #Storytelling #CozyNights #GenerationsOfLove,ALL,True,ALLOWED,0.99,0.01,Reels Feed,Verified kid-safe wholesome family & community content
163,family.zip,family,Other,VID_20260906_074114_583.mp4,VIDEO,True,False,1080,1920,1080x1920,24.9,5703517,5569.8,Planting Flowers in the Front Yard #12,"Digging little holes, watering freshly planted petunias, and getting dirt on our knees. Making our home garden bloom!",#FlowerBed #GardenTogether #GreenThumbs #HomeSweetHome #BeautifyHome,ALL,True,ALLOWED,0.99,0.01,Reels Feed,Verified kid-safe wholesome family & community content
164,family.zip,family,Other,VID_20260906_074148_081.mp4,VIDEO,True,False,1080,1920,1080x1920,28.2,2530902,2471.6,Helping Little Sister Tie Her Shoes #13,"The bunny ears method! Big brother patiently shows how to loop, swoosh, and pull tight. Sibling kindness in action.",#SiblingHelping #BunnyEars #BigBrotherLove #LifeSkills #KindKids,ALL,True,ALLOWED,0.99,0.01,Reels Feed,Verified kid-safe wholesome family & community content
165,family.zip,family,Other,VID_20260906_074212_896.mp4,VIDEO,True,False,1080,1920,1080x1920,11.0,4055878,3960.8,Baking Holiday Gingerbread Cookies #14,"Cutting out gingerbread stars, trees, and gingerbread men, then piping white icing buttons and candy sprinkles!",#HolidayBaking #GingerbreadCookies #FestiveKitchen #BakingMemories #SweetHolidays,ALL,True,ALLOWED,0.99,0.01,Reels Feed,Verified kid-safe wholesome family & community content
166,family.zip,family,Other,VID_20260906_074249_816.mp4,VIDEO,True,False,1080,1920,1080x1920,13.7,1189602,1161.7,Cheering from the Soccer Sidelines #15,"Mom, dad, and grandparents waving team banners and cheering every kick! Having family in your corner means everything.",#SoccerKids #SidelineSupport #TeamCheer #ProudParents #YouthSports,ALL,True,ALLOWED,0.99,0.01,Reels Feed,Verified kid-safe wholesome family & community content
167,family.zip,family,Other,VID_20260906_074304_675.mp4,VIDEO,True,False,1080,1920,1080x1920,36.4,6820889,6661.0,Puppy's First Bath Splash Party #16,"Slippery wet fur, bubbly ears, and the famous whole-body doggy shake! The whole family helps keep puppy clean and happy.",#PuppyBath #DogSplash #FurryFamily #PetCare #DogLife,ALL,True,ALLOWED,0.99,0.01,Reels Feed,Verified kid-safe wholesome family & community content
168,family.zip,family,Other,VID_20260906_074312_663.mp4,VIDEO,True,False,1080,1920,1080x1920,17.5,4543333,4436.8,Decorating the Holiday Tree #17,"Hanging handmade clay ornaments, unraveling shiny tinsel, and lifting the youngest up high to place the shining top star!",#TreeDecorating #HolidayTraditions #SparklingLights #FestiveSeason #FamilyWonder,ALL,True,ALLOWED,0.99,0.01,Reels Feed,Verified kid-safe wholesome family & community content
169,family.zip,family,Other,VID_20260906_074322_207.mp4,VIDEO,True,False,1080,1920,1080x1920,23.5,5181225,5059.8,Autumn Apple Orchard Picking #18,"Climbing wooden ladders and filling wicker baskets with crisp, sweet red apples straight from the orchard branches.",#ApplePicking #OrchardAdventure #AutumnHarvest #CrispApples #FallTraditions,ALL,True,ALLOWED,0.99,0.01,Reels Feed,Verified kid-safe wholesome family & community content
170,family.zip,family,Other,VID_20260906_074406_091.mp4,VIDEO,True,False,1080,1920,1080x1920,10.0,2618178,2556.8,Singing in the Car on Road Trips #19,"Windows rolled down, summer breeze blowing, and singing our favorite songs together at full volume on the highway!",#RoadTripSingalong #FamilyTravel #HighwayMemories #SingYourHeartOut #WanderlustKids,ALL,True,ALLOWED,0.99,0.01,Reels Feed,Verified kid-safe wholesome family & community content
171,family.zip,family,Other,VID_20260906_074646_220.mp4,VIDEO,True,False,1080,1920,1080x1920,63.7,24702131,24123.2,Science Experiment on the Kitchen Counter #20,"Mixing baking soda, red food coloring, and vinegar in a clay volcano! Science is twice as fun with family lab assistants.",#KitchenScience #VolcanoEruption #STEMFamily #CuriousKids #ScienceAtHome,ALL,True,ALLOWED,0.99,0.01,Reels Feed,Verified kid-safe wholesome family & community content
172,family.zip,family,Other,VID_20260906_074654_648.mp4,VIDEO,True,False,1080,1920,1080x1920,13.9,2948037,2878.9,Father Teaching Daughter to Ride a Bicycle #21,"Pedal, balance, and look ahead! That proud smile when training wheels come off and she rides all on her own.",#BicycleLessons #ProudDad #Milestones #GrowingUpFast #ActiveKids,ALL,True,ALLOWED,0.99,0.01,Reels Feed,Verified kid-safe wholesome family & community content
173,family.zip,family,Other,VID_20260906_074714_164.mp4,VIDEO,True,False,1080,1920,1080x1920,13.7,2320045,2265.7,Weekend Living Room Blanket Fort #22,"Chairs, clothespins, and soft blankets turn the living room into a royal castle! Flashlights and storybooks inside.",#BlanketFort #SecretHideout #ImaginativePlay #WeekendFun #CozyKids,ALL,True,ALLOWED,0.99,0.01,Reels Feed,Verified kid-safe wholesome family & community content
174,family.zip,family,Other,VID_20260906_074724_957.mp4,VIDEO,True,False,1080,1920,1080x1920,18.8,8324476,8129.4,Family Board Game Night Showdown #23,"Rolling the dice, laughing at silly penalties, and cheering winners! Board games teach friendly competition and strategy.",#GameNight #BoardGames #FamilyChallenge #ScreenFreeFun #FriendlyRivalry,ALL,True,ALLOWED,0.99,0.01,Reels Feed,Verified kid-safe wholesome family & community content
175,family.zip,family,Other,VID_20260906_074741_798.mp4,VIDEO,True,False,1080,1920,1080x1920,15.4,1641705,1603.2,Making Homemade Pizza Together #24,"Kneading dough, tossing flour, and decorating with silly pepperoni smiley faces! The kitchen is our favorite workshop.",#PizzaNight #LittleChefs #CookingWithKids #FlourEverywhere #TastyMemories,ALL,True,ALLOWED,0.99,0.01,Reels Feed,Verified kid-safe wholesome family & community content
176,family.zip,family,Other,VID_20260906_074747_141.mp4,VIDEO,False,False,1280,1228,1280x1228,13.4,3749467,3661.6,Morning Backyard Yoga & Stretch #25,"Morning sun salutations on the lawn with mom and dad! Deep breaths, bird songs, and energizing stretches for the day.",#FamilyYoga #MorningStretch #MindfulLiving #HealthyHabits #WellnessKids,ALL,True,ALLOWED,0.99,0.01,Community Feed (Family & Community),Verified kid-safe wholesome family & community content
177,family.zip,family,Other,VID_20260906_074758_602.mp4,VIDEO,True,False,1080,1920,1080x1920,14.1,2853135,2786.3,Baby Brother's Joyful First Steps #26,"Holding onto the sofa, balancing on chubby little legs, and taking three brave steps into mom's waiting arms!",#FirstSteps #BabyMilestone #ProudMom #BabyJourney #PureJoy,ALL,True,ALLOWED,0.99,0.01,Reels Feed,Verified kid-safe wholesome family & community content
178,family.zip,family,Other,VID_20260906_074814_457.mp4,VIDEO,True,False,1080,1920,1080x1920,14.5,3507586,3425.4,Camping Under the Backyard Stars #27,"Setting up the tent, roasting marshmallows on the patio fire pit, and looking through binoculars at the glowing moon!",#BackyardCamping #StarGazing #CampfireStories #OutdoorAdventure #NightSky,ALL,True,ALLOWED,0.99,0.01,Reels Feed,Verified kid-safe wholesome family & community content
179,family.zip,family,Other,VID_20260906_074839_224.mp4,VIDEO,True,False,1080,1920,1080x1920,50.2,12134015,11849.6,Dancing in the Living Room #28,Turning up the upbeat tunes and having a silly freestyle family dance party! Shake off the school week with pure fun.,#FamilyDanceParty #SillyDances #MoveAndGroove #HappyVibes #MusicLovers,ALL,True,ALLOWED,0.99,0.01,Reels Feed,Verified kid-safe wholesome family & community content
180,family.zip,family,Other,VID_20260906_074848_116.mp4,VIDEO,True,False,1080,1920,1080x1920,16.2,4908822,4793.8,Sandcastle Architecture on the Shore #29,"Digging moats, piling wet sand towers, and decorating with seashells. Teamwork makes the biggest ocean kingdom!",#Sandcastles #BeachDay #OceanArchitects #CoastalKids #FamilyBeachTrip,ALL,True,ALLOWED,0.99,0.01,Reels Feed,Verified kid-safe wholesome family & community content
